game_date,player,team,opp,minutes,pts,reb,ast,fg3m,fga,fta,tov,usg_proxy
3/8/2026,Donovan Mitchell,CLE,BOS,33,30,7,5,3,18,11,0,0.692121
3/8/2026,Sam Merrill,CLE,BOS,29,5,5,4,1,9,0,0,0.310345
3/8/2026,Thomas Bryant,CLE,BOS,14,3,2,0,1,6,0,1,0.5
3/8/2026,Dennis Schroder,CLE,BOS,20,2,3,2,0,4,0,2,0.3
3/8/2026,Jaylon Tyson,CLE,BOS,25,8,6,1,2,8,0,1,0.36
3/8/2026,Craig Porter Jr.,CLE,BOS,4,0,1,0,0,0,0,1,0.25
3/8/2026,Keon Ellis,CLE,BOS,24,0,3,0,0,1,0,0,0.041667
3/8/2026,OG Anunoby,NY,LAL,38,13,8,1,1,11,2,2,0.365263
3/8/2026,Karl-Anthony Towns,NY,LAL,34,25,16,2,1,17,8,2,0.662353
3/8/2026,Josh Hart,NY,LAL,22,8,6,2,0,8,0,1,0.409091
3/8/2026,Mikal Bridges,NY,LAL,27,0,6,5,0,6,0,2,0.296296
3/8/2026,Jalen Brunson,NY,LAL,42,24,6,7,3,19,7,7,0.692381
3/8/2026,Mohamed Diawara,NY,LAL,15,4,0,2,0,4,2,0,0.325333
3/8/2026,Mitchell Robinson,NY,LAL,17,4,4,0,0,3,0,0,0.176471
3/8/2026,Jordan Clarkson,NY,LAL,10,9,0,1,1,4,2,0,0.488
3/8/2026,Landry Shamet,NY,LAL,27,10,1,2,2,8,0,3,0.407407
3/8/2026,Jose Alvarado,NY,LAL,7,0,0,1,0,2,0,1,0.428571
3/8/2026,Rui Hachimura,LAL,NY,37,13,7,2,3,11,0,1,0.324324
3/8/2026,Deandre Ayton,LAL,NY,20,6,8,0,0,4,0,0,0.2
3/8/2026,Marcus Smart,LAL,NY,29,5,3,4,0,10,4,1,0.44
3/8/2026,Luka Doncic,LAL,NY,38,35,8,4,5,25,10,6,0.931579
3/8/2026,Austin Reaves,LAL,NY,39,25,4,5,3,16,7,1,0.514872
3/8/2026,Maxi Kleber,LAL,NY,10,0,0,0,0,0,0,0,0.0
3/8/2026,Jarred Vanderbilt,LAL,NY,10,3,2,1,1,2,0,0,0.2
3/8/2026,Jake LaRavia,LAL,NY,13,6,4,3,0,2,2,1,0.298462
3/8/2026,Jaxson Hayes,LAL,NY,17,5,4,0,0,3,6,1,0.390588
3/8/2026,Luke Kennard,LAL,NY,27,12,2,1,3,8,1,2,0.386667
3/8/2026,Tobias Harris,DET,MIA,24,9,1,0,0,6,3,0,0.305
3/8/2026,Duncan Robinson,DET,MIA,24,3,3,2,1,7,0,0,0.291667
3/8/2026,Jalen Duren,DET,MIA,26,24,5,1,0,12,5,1,0.584615
3/8/2026,Marcus Sasser,DET,MIA,19,2,2,2,0,3,2,0,0.204211
3/8/2026,Cade Cunningham,DET,MIA,35,26,1,10,6,18,2,4,0.653714
3/8/2026,Paul Reed,DET,MIA,6,10,5,1,1,6,4,0,1.293333
3/8/2026,Isaiah Stewart,DET,MIA,22,14,6,1,1,11,2,2,0.630909
3/8/2026,Ronald Holland II,DET,MIA,19,5,7,0,0,6,2,1,0.414737
3/8/2026,Bobi Klintman,DET,MIA,5,3,0,2,1,2,0,1,0.6
3/8/2026,Javonte Green,DET,MIA,15,6,2,1,0,5,2,2,0.525333
3/8/2026,Kevin Huerter,DET,MIA,22,4,4,4,0,7,0,0,0.318182
3/8/2026,Chaz Lanier,DET,MIA,8,0,0,0,0,3,0,0,0.375
3/8/2026,Daniss Jenkins,DET,MIA,15,4,4,2,1,4,2,0,0.325333
3/8/2026,Myron Gardner,MIA,DET,16,4,6,2,0,3,2,1,0.305
3/8/2026,Bam Adebayo,MIA,DET,34,24,9,6,4,17,6,2,0.636471
3/8/2026,Davion Mitchell,MIA,DET,24,8,2,4,0,5,0,0,0.208333
3/8/2026,Tyler Herro,MIA,DET,30,25,6,3,4,16,6,1,0.654667
3/8/2026,Pelle Larsson,MIA,DET,33,10,5,5,1,10,4,1,0.386667
3/8/2026,Jaime Jaquez Jr.,MIA,DET,29,19,5,7,1,18,6,1,0.746207
3/8/2026,Vladislav Goldin,MIA,DET,2,0,2,0,0,0,0,1,0.5
3/8/2026,Kel'el Ware,MIA,DET,26,12,6,0,0,9,0,1,0.384615
3/8/2026,Dru Smith,MIA,DET,22,7,4,4,0,6,1,1,0.338182
3/8/2026,Trevor Keels,MIA,DET,1,0,1,0,0,1,0,0,1.0
3/8/2026,Kasparas Jakucionis,MIA,DET,22,12,3,0,2,8,0,2,0.454545
3/8/2026,Khris Middleton,DAL,TOR,19,6,2,1,0,7,2,1,0.467368
3/8/2026,Daniel Gafford,DAL,TOR,23,21,11,3,0,10,1,1,0.497391
3/8/2026,P.J. Washington,DAL,TOR,31,9,7,3,2,8,2,2,0.350968
3/8/2026,Cooper Flagg,DAL,TOR,30,17,8,6,1,17,3,4,0.744
3/8/2026,Max Christie,DAL,TOR,26,2,3,1,0,11,0,2,0.5
3/8/2026,Dwight Powell,DAL,TOR,5,0,2,0,0,0,0,2,0.4
3/8/2026,Caleb Martin,DAL,TOR,15,0,5,0,0,1,0,1,0.133333
3/8/2026,Marvin Bagley III,DAL,TOR,20,6,7,2,0,6,2,0,0.344
3/8/2026,Naji Marshall,DAL,TOR,22,8,0,1,0,5,2,1,0.312727
3/8/2026,Klay Thompson,DAL,TOR,21,5,1,2,1,10,0,2,0.571429
3/8/2026,Brandon Williams,DAL,TOR,19,16,0,1,1,8,8,3,0.764211
3/8/2026,Ryan Nembhard,DAL,TOR,5,2,1,2,0,2,0,0,0.4
3/8/2026,AJ Johnson,DAL,TOR,5,0,0,0,0,3,0,0,0.6
3/8/2026,Brandon Ingram,TOR,DAL,31,11,6,6,0,12,4,3,0.540645
3/8/2026,RJ Barrett,TOR,DAL,34,31,6,3,3,19,4,2,0.669412
3/8/2026,Scottie Barnes,TOR,DAL,35,17,4,5,2,12,3,1,0.409143
3/8/2026,Jakob Poeltl,TOR,DAL,30,16,10,4,0,9,0,1,0.333333
3/8/2026,Immanuel Quickley,TOR,DAL,31,10,2,8,2,14,0,1,0.483871
3/8/2026,Sandro Mamukelashvili,TOR,DAL,18,13,7,3,2,9,2,0,0.548889
3/8/2026,Jamison Battle,TOR,DAL,4,0,0,0,0,0,0,0,0.0
3/8/2026,Garrett Temple,TOR,DAL,4,3,1,0,0,1,4,0,0.69
3/8/2026,Jamal Shead,TOR,DAL,14,0,1,4,0,0,0,0,0.0
3/8/2026,Ja'Kobe Walter,TOR,DAL,26,11,3,4,0,11,3,0,0.473846
3/8/2026,Gradey Dick,TOR,DAL,13,10,2,2,1,8,2,0,0.683077
3/8/2026,Leaky Black,WSH,NO,31,10,4,2,2,11,0,0,0.354839
3/8/2026,Alex Sarr,WSH,NO,18,7,4,1,1,7,0,1,0.444444
3/8/2026,Trae Young,WSH,NO,18,17,4,8,3,6,8,4,0.751111
3/8/2026,Bilal Coulibaly,WSH,NO,24,5,4,1,1,12,2,0,0.536667
3/8/2026,Tre Johnson,WSH,NO,22,20,4,1,4,13,2,1,0.676364
3/8/2026,Anthony Gill,WSH,NO,22,11,2,0,1,7,0,1,0.363636
3/8/2026,Julian Reese,WSH,NO,26,5,9,3,0,4,4,2,0.298462
3/8/2026,Sharife Cooper,WSH,NO,10,5,1,4,0,3,4,1,0.576
3/8/2026,Bub Carrington,WSH,NO,23,9,3,4,2,6,1,2,0.366957
3/8/2026,Jaden Hardy,WSH,NO,21,10,3,3,0,10,3,1,0.586667
3/8/2026,Will Riley,WSH,NO,25,19,3,0,0,12,3,4,0.6928
3/8/2026,Herbert Jones,NO,WSH,17,4,2,0,0,6,0,2,0.470588
3/8/2026,Zion Williamson,NO,WSH,23,20,2,1,0,8,11,0,0.558261
3/8/2026,Trey Murphy III,NO,WSH,29,24,5,4,4,14,6,0,0.573793
3/8/2026,Dejounte Murray,NO,WSH,24,19,6,2,0,9,9,2,0.623333
3/8/2026,Saddiq Bey,NO,WSH,29,23,10,2,0,17,10,0,0.737931
3/8/2026,Karlo Matkovic,NO,WSH,4,5,2,0,1,2,2,0,0.72
3/8/2026,DeAndre Jordan,NO,WSH,19,2,5,1,0,0,2,0,0.046316
3/8/2026,Derik Queen,NO,WSH,25,13,4,5,1,9,2,1,0.4352
3/8/2026,Yves Missi,NO,WSH,15,2,2,0,0,1,0,0,0.066667
3/8/2026,Micah Peavy,NO,WSH,4,2,0,0,0,2,0,0,0.5
3/8/2026,Bryce McGowens,NO,WSH,23,4,1,3,0,2,2,1,0.168696
3/8/2026,Jordan Hawkins,NO,WSH,4,2,0,0,0,3,0,0,0.75
3/8/2026,Jeremiah Fears,NO,WSH,24,18,5,7,1,16,3,2,0.805
3/8/2026,Paolo Banchero,ORL,MIL,29,33,5,3,3,16,9,1,0.722759
3/8/2026,Tristan da Silva,ORL,MIL,27,5,6,5,1,5,0,1,0.222222
3/8/2026,Wendell Carter Jr.,ORL,MIL,22,9,5,2,0,6,4,1,0.398182
3/8/2026,Desmond Bane,ORL,MIL,30,18,5,9,1,12,5,3,0.573333
3/8/2026,Jalen Suggs,ORL,MIL,24,20,3,2,3,9,3,5,0.638333
3/8/2026,Moritz Wagner,ORL,MIL,18,3,9,0,0,3,4,0,0.264444
3/8/2026,Jamal Cain,ORL,MIL,8,8,0,0,2,4,0,0,0.5
3/8/2026,Noah Penda,ORL,MIL,24,8,7,4,1,5,4,0,0.281667
3/8/2026,Goga Bitadze,ORL,MIL,8,7,5,2,0,4,4,1,0.845
3/8/2026,Jevon Carter,ORL,MIL,24,5,2,2,1,8,0,1,0.375
3/8/2026,Jett Howard,ORL,MIL,25,14,2,2,2,8,2,2,0.4352
3/8/2026,Ousmane Dieng,MIL,ORL,25,2,4,5,0,7,0,1,0.32
3/8/2026,Myles Turner,MIL,ORL,23,3,0,1,1,6,2,2,0.386087
3/8/2026,Jericho Sims,MIL,ORL,25,10,7,2,0,5,0,0,0.2
3/8/2026,AJ Green,MIL,ORL,28,4,1,0,1,8,1,2,0.372857
3/8/2026,Ryan Rollins,MIL,ORL,23,15,1,1,3,12,2,5,0.777391
3/8/2026,Bobby Portis,MIL,ORL,28,18,10,3,4,11,1,1,0.444286
3/8/2026,Thanasis Antetokounmpo,MIL,ORL,9,4,3,1,0,1,4,1,0.417778
3/8/2026,Pete Nance,MIL,ORL,22,6,3,2,0,5,0,0,0.227273
3/8/2026,Gary Trent Jr.,MIL,ORL,25,9,3,0,1,12,0,1,0.52
3/8/2026,Cam Thomas,MIL,ORL,20,17,1,6,2,12,3,2,0.766
3/8/2026,Andre Jackson Jr.,MIL,ORL,12,3,3,1,1,5,0,1,0.5
3/8/2026,Kevin Durant,HOU,SA,33,23,5,4,1,12,9,1,0.513939
3/8/2026,Jabari Smith Jr.,HOU,SA,31,17,5,3,1,8,7,0,0.357419
3/8/2026,Tari Eason,HOU,SA,20,2,6,2,0,6,0,1,0.35
3/8/2026,Alperen Sengun,HOU,SA,27,16,6,3,0,12,3,5,0.678519
3/8/2026,Amen Thompson,HOU,SA,36,23,7,6,0,15,8,0,0.514444
3/8/2026,Jeff Green,HOU,SA,4,7,0,0,1,3,2,0,0.97
3/8/2026,Dorian Finney-Smith,HOU,SA,21,8,2,3,2,4,0,0,0.190476
3/8/2026,Isaiah Crawford,HOU,SA,4,0,0,0,0,0,0,0,0.0
3/8/2026,Clint Capela,HOU,SA,14,2,3,1,0,3,0,1,0.285714
3/8/2026,Aaron Holiday,HOU,SA,8,5,0,0,0,7,1,0,0.93
3/8/2026,Josh Okogie,HOU,SA,6,0,0,0,0,2,0,0,0.333333
3/8/2026,Reed Sheppard,HOU,SA,35,17,3,3,3,15,2,4,0.568
3/8/2026,Julian Champagnie,SA,HOU,29,11,5,4,3,7,0,0,0.241379
3/8/2026,Victor Wembanyama,SA,HOU,30,29,8,1,2,13,10,0,0.58
3/8/2026,De'Aaron Fox,SA,HOU,32,20,2,10,1,15,2,2,0.55875
3/8/2026,Devin Vassell,SA,HOU,30,5,5,3,0,6,6,1,0.321333
3/8/2026,Stephon Castle,SA,HOU,26,23,3,5,3,13,7,2,0.695385
3/8/2026,Kelly Olynyk,SA,HOU,4,3,0,1,1,1,0,0,0.25
3/8/2026,Lindy Waters III,SA,HOU,4,3,0,2,1,1,0,0,0.25
3/8/2026,Keldon Johnson,SA,HOU,26,20,1,2,4,13,0,0,0.5
3/8/2026,Carter Bryant,SA,HOU,13,7,3,0,2,5,2,0,0.452308
3/8/2026,Bismack Biyombo,SA,HOU,4,0,1,0,0,0,0,1,0.25
3/8/2026,Luke Kornet,SA,HOU,14,2,1,3,0,1,0,0,0.071429
3/8/2026,Jordan McLaughlin,SA,HOU,4,3,1,1,1,1,0,0,0.25
3/8/2026,Dylan Harper,SA,HOU,26,19,2,6,3,12,0,1,0.5
3/8/2026,Pascal Siakam,IND,POR,32,22,6,5,0,20,9,2,0.81125
3/8/2026,Jarace Walker,IND,POR,31,14,3,1,2,8,2,2,0.350968
3/8/2026,Jay Huff,IND,POR,22,16,6,1,3,15,5,2,0.872727
3/8/2026,Andrew Nembhard,IND,POR,28,14,2,9,2,11,4,3,0.562857
3/8/2026,Aaron Nesmith,IND,POR,25,9,1,2,1,6,0,1,0.28
3/8/2026,Obi Toppin,IND,POR,11,4,2,0,0,5,0,0,0.454545
3/8/2026,Micah Potter,IND,POR,16,13,4,1,3,9,2,0,0.6175
3/8/2026,T.J. McConnell,IND,POR,17,6,4,3,0,7,2,0,0.463529
3/8/2026,Kobe Brown,IND,POR,20,8,6,1,2,6,0,0,0.3
3/8/2026,Ben Sheppard,IND,POR,17,3,1,0,1,3,0,0,0.176471
3/8/2026,Quenton Jackson,IND,POR,17,2,3,3,0,5,0,0,0.294118
3/8/2026,Kam Jones,IND,POR,5,0,0,1,0,0,0,0,0.0
3/8/2026,Jerami Grant,POR,IND,32,21,2,1,4,10,7,3,0.5025
3/8/2026,Toumani Camara,POR,IND,28,7,11,2,1,10,0,1,0.392857
3/8/2026,Deni Avdija,POR,IND,25,18,5,8,0,16,6,1,0.7856
3/8/2026,Donovan Clingan,POR,IND,24,9,11,3,0,7,3,2,0.43
3/8/2026,Jrue Holiday,POR,IND,25,21,3,3,5,10,2,2,0.5152
3/8/2026,Kris Murray,POR,IND,17,3,4,0,1,2,0,1,0.176471
3/8/2026,Robert Williams III,POR,IND,20,12,7,2,0,8,0,0,0.4
3/8/2026,Yang Hansen,POR,IND,4,5,1,0,0,2,3,0,0.83
3/8/2026,Matisse Thybulle,POR,IND,8,0,0,1,0,0,0,1,0.125
3/8/2026,Vit Krejci,POR,IND,22,7,6,1,1,10,0,1,0.5
3/8/2026,Scoot Henderson,POR,IND,26,28,3,6,3,15,6,0,0.678462
3/8/2026,Blake Wesley,POR,IND,4,0,0,2,0,2,0,0,0.5
3/8/2026,Sidy Cissoko,POR,IND,5,0,0,0,0,1,0,0,0.2
3/8/2026,Guerschon Yabusele,CHI,SAC,22,4,5,3,1,6,2,1,0.358182
3/8/2026,Isaac Okoro,CHI,SAC,24,9,1,1,2,5,4,0,0.281667
3/8/2026,Matas Buzelis,CHI,SAC,30,20,8,4,2,12,9,3,0.632
3/8/2026,Tre Jones,CHI,SAC,32,12,1,5,0,10,3,0,0.35375
3/8/2026,Josh Giddey,CHI,SAC,34,15,12,10,2,13,1,3,0.483529
3/8/2026,Jalen Smith,CHI,SAC,20,4,3,0,1,6,4,0,0.388
3/8/2026,Patrick Williams,CHI,SAC,17,5,1,0,1,6,0,3,0.529412
3/8/2026,Leonard Miller,CHI,SAC,1,0,0,0,0,1,0,0,1.0
3/8/2026,Nick Richards,CHI,SAC,21,10,11,1,0,8,7,3,0.670476
3/8/2026,Lachlan Olbrich,CHI,SAC,1,0,0,0,0,0,0,0,0.0
3/8/2026,Collin Sexton,CHI,SAC,22,28,2,3,7,12,4,0,0.625455
3/8/2026,Rob Dillingham,CHI,SAC,15,3,5,0,1,5,0,1,0.4
3/8/2026,Yuki Kawamura,CHI,SAC,1,0,0,0,0,0,0,0,0.0
3/8/2026,Precious Achiuwa,SAC,CHI,39,13,9,3,1,12,0,0,0.307692
3/8/2026,Maxime Raynaud,SAC,CHI,38,26,11,2,0,20,6,1,0.622105
3/8/2026,Russell Westbrook,SAC,CHI,35,23,11,12,3,17,6,0,0.561143
3/8/2026,Daeqwon Plowden,SAC,CHI,35,16,3,2,2,13,3,1,0.437714
3/8/2026,Nique Clifford,SAC,CHI,31,8,6,3,2,7,0,1,0.258065
3/8/2026,Drew Eubanks,SAC,CHI,10,5,4,0,0,4,2,0,0.488
3/8/2026,Malik Monk,SAC,CHI,31,30,4,5,3,24,5,0,0.845161
3/8/2026,Devin Carter,SAC,CHI,6,3,4,3,0,4,1,0,0.74
3/8/2026,Killian Hayes,SAC,CHI,16,2,3,3,0,4,0,0,0.25
3/8/2026,Miles Bridges,CHA,PHX,29,16,7,1,1,16,2,2,0.651034
3/8/2026,Moussa Diabate,CHA,PHX,27,2,4,2,0,4,0,2,0.222222
3/8/2026,Brandon Miller,CHA,PHX,32,11,9,3,2,12,2,2,0.465
3/8/2026,LaMelo Ball,CHA,PHX,33,22,7,6,4,19,0,2,0.636364
3/8/2026,Kon Knueppel,CHA,PHX,30,15,1,4,2,11,6,0,0.454667
3/8/2026,Grant Williams,CHA,PHX,19,10,2,2,3,4,1,1,0.286316
3/8/2026,Ryan Kalkbrenner,CHA,PHX,19,10,7,0,0,6,4,0,0.408421
3/8/2026,Pat Connaughton,CHA,PHX,2,0,1,0,0,1,0,0,0.5
3/8/2026,Coby White,CHA,PHX,20,7,1,4,1,10,0,2,0.6
3/8/2026,Josh Green,CHA,PHX,14,3,0,1,1,3,0,0,0.214286
3/8/2026,Tre Mann,CHA,PHX,2,0,0,0,0,1,0,0,0.5
3/8/2026,Sion James,CHA,PHX,14,3,2,1,1,1,0,0,0.071429
3/8/2026,Royce O'Neale,PHX,CHA,32,3,7,1,1,6,0,0,0.1875
3/8/2026,Oso Ighodaro,PHX,CHA,28,2,4,5,0,3,0,0,0.107143
3/8/2026,Devin Booker,PHX,CHA,35,30,3,10,1,18,15,2,0.76
3/8/2026,Collin Gillespie,PHX,CHA,36,24,5,4,5,15,3,1,0.481111
3/8/2026,Jalen Green,PHX,CHA,30,24,4,2,4,19,6,3,0.821333
3/8/2026,Haywood Highsmith,PHX,CHA,21,3,4,2,0,4,2,0,0.232381
3/8/2026,Ryan Dunn,PHX,CHA,10,3,1,0,1,1,0,0,0.1
3/8/2026,Rasheer Fleming,PHX,CHA,23,16,2,0,4,8,0,0,0.347826
3/8/2026,Khaman Maluach,PHX,CHA,20,4,9,0,0,4,0,0,0.2
3/8/2026,Amir Coffey,PHX,CHA,5,2,1,0,0,1,0,0,0.2
3/9/2026,Dominick Barlow,PHI,CLE,20,8,1,0,0,7,2,1,0.444
3/9/2026,Adem Bona,PHI,CLE,26,8,7,0,0,10,0,0,0.384615
3/9/2026,Cameron Payne,PHI,CLE,28,12,6,4,2,12,2,0,0.46
3/9/2026,Kelly Oubre Jr.,PHI,CLE,14,6,2,1,0,6,5,0,0.585714
3/9/2026,Quentin Grimes,PHI,CLE,36,17,5,3,2,13,3,1,0.425556
3/9/2026,Trendon Watford,PHI,CLE,20,6,5,2,0,8,0,4,0.6
3/9/2026,MarJon Beauchamp,PHI,CLE,5,8,0,0,2,4,0,1,1.0
3/9/2026,Jabari Walker,PHI,CLE,12,5,2,0,1,3,0,1,0.333333
3/9/2026,Dalen Terry,PHI,CLE,19,9,3,4,1,7,1,1,0.444211
3/9/2026,Justin Edwards,PHI,CLE,28,14,2,3,3,6,1,1,0.265714
3/9/2026,Andre Drummond,PHI,CLE,15,4,7,2,0,3,2,1,0.325333
3/9/2026,Tyrese Martin,PHI,CLE,17,4,2,1,0,6,2,3,0.581176
3/9/2026,Dean Wade,CLE,PHI,20,13,10,2,3,9,0,0,0.45
3/9/2026,Evan Mobley,CLE,PHI,28,15,8,1,0,12,1,1,0.48
3/9/2026,James Harden,CLE,PHI,29,21,5,5,3,11,6,2,0.53931
3/9/2026,Donovan Mitchell,CLE,PHI,31,17,3,6,0,11,9,0,0.482581
3/9/2026,Sam Merrill,CLE,PHI,21,2,3,5,0,6,0,0,0.285714
3/9/2026,Larry Nance Jr.,CLE,PHI,4,0,0,0,0,0,0,1,0.25
3/9/2026,Tristan Enaruna,CLE,PHI,4,3,1,1,1,2,0,0,0.5
3/9/2026,Nae'Qwan Tomlin,CLE,PHI,4,2,0,0,0,1,0,1,0.5
3/9/2026,Riley Minix,CLE,PHI,4,0,0,0,0,0,0,1,0.25
3/9/2026,Thomas Bryant,CLE,PHI,13,8,5,1,2,9,0,0,0.692308
3/9/2026,Dennis Schroder,CLE,PHI,22,4,1,2,0,2,2,1,0.176364
3/9/2026,Jaylon Tyson,CLE,PHI,21,11,1,2,3,11,0,0,0.52381
3/9/2026,Craig Porter Jr.,CLE,PHI,15,0,2,3,0,1,0,2,0.2
3/9/2026,Keon Ellis,CLE,PHI,26,19,2,0,4,9,7,0,0.464615
3/9/2026,Olivier-Maxence Prosper,MEM,BKN,32,15,4,1,2,10,3,2,0.41625
3/9/2026,GG Jackson,MEM,BKN,26,18,4,4,1,21,2,1,0.88
3/9/2026,Jaylen Wells,MEM,BKN,26,17,5,2,3,12,2,1,0.533846
3/9/2026,Cam Spencer,MEM,BKN,26,6,2,8,1,4,1,2,0.247692
3/9/2026,Javon Small,MEM,BKN,32,19,7,3,2,14,5,1,0.5375
3/9/2026,Jahmai Mashack,MEM,BKN,31,7,6,2,0,6,2,1,0.254194
3/9/2026,Walter Clayton Jr.,MEM,BKN,29,13,0,4,1,12,4,4,0.612414
3/9/2026,Rayan Rupert,MEM,BKN,36,20,8,1,4,13,6,2,0.49
3/9/2026,Noah Clowney,BKN,MEM,20,10,3,3,1,9,4,3,0.688
3/9/2026,Danny Wolf,BKN,MEM,28,14,9,2,2,12,3,1,0.511429
3/9/2026,Nic Claxton,BKN,MEM,21,9,8,5,0,5,3,2,0.39619
3/9/2026,Drake Powell,BKN,MEM,27,9,3,2,3,7,0,1,0.296296
3/9/2026,Nolan Traore,BKN,MEM,23,17,1,4,4,9,2,1,0.473043
3/9/2026,Jalen Wilson,BKN,MEM,23,6,3,4,2,2,0,1,0.130435
3/9/2026,E.J. Liddell,BKN,MEM,5,2,1,0,0,2,0,1,0.6
3/9/2026,Ziaire Williams,BKN,MEM,19,11,4,4,1,7,3,1,0.490526
3/9/2026,Chaney Johnson,BKN,MEM,5,4,1,0,0,2,0,0,0.4
3/9/2026,Day'Ron Sharpe,BKN,MEM,18,19,5,2,1,11,2,2,0.771111
3/9/2026,Ochai Agbaji,BKN,MEM,22,18,3,1,2,9,0,2,0.5
3/9/2026,Tyson Etienne,BKN,MEM,5,3,0,1,1,4,0,1,1.0
3/9/2026,Ben Saraf,BKN,MEM,25,4,2,7,0,6,2,3,0.3952
3/9/2026,Aaron Gordon,DEN,OKC,28,23,10,3,2,14,10,1,0.692857
3/9/2026,Cameron Johnson,DEN,OKC,23,6,3,1,1,5,4,0,0.293913
3/9/2026,Nikola Jokic,DEN,OKC,40,32,14,13,3,19,6,3,0.616
3/9/2026,Jamal Murray,DEN,OKC,37,21,8,6,0,23,3,0,0.657297
3/9/2026,Christian Braun,DEN,OKC,38,4,9,2,0,6,2,1,0.207368
3/9/2026,Spencer Jones,DEN,OKC,16,6,5,0,0,7,0,0,0.4375
3/9/2026,Jonas Valanciunas,DEN,OKC,6,2,2,1,0,2,0,0,0.333333
3/9/2026,Tim Hardaway Jr.,DEN,OKC,33,28,2,2,8,16,2,1,0.541818
3/9/2026,Bruce Brown,DEN,OKC,16,4,3,1,1,5,2,1,0.43
3/9/2026,Julian Strawther,DEN,OKC,3,0,0,0,0,1,0,0,0.333333
3/9/2026,Jaylin Williams,OKC,DEN,40,29,12,3,7,17,4,1,0.494
3/9/2026,Shai Gilgeous-Alexander,OKC,DEN,39,35,9,15,3,21,4,0,0.58359
3/9/2026,Isaiah Joe,OKC,DEN,32,13,4,2,3,10,0,0,0.3125
3/9/2026,Luguentz Dort,OKC,DEN,30,6,4,0,2,11,2,1,0.429333
3/9/2026,Cason Wallace,OKC,DEN,17,4,2,1,0,6,0,0,0.352941
3/9/2026,Kenrich Williams,OKC,DEN,13,2,1,2,0,2,2,0,0.221538
3/9/2026,Aaron Wiggins,OKC,DEN,18,3,2,0,0,3,2,1,0.271111
3/9/2026,Jared McCain,OKC,DEN,22,13,1,1,3,7,2,0,0.358182
3/9/2026,Ajay Mitchell,OKC,DEN,29,24,2,3,1,16,5,0,0.627586
3/9/2026,Draymond Green,GS,UTAH,32,6,2,11,1,7,2,0,0.24625
3/9/2026,Gui Santos,GS,UTAH,33,15,8,5,1,13,4,0,0.447273
3/9/2026,Quinten Post,GS,UTAH,25,10,4,2,0,13,0,1,0.56
3/9/2026,De'Anthony Melton,GS,UTAH,20,22,7,2,3,16,5,2,1.01
3/9/2026,Brandin Podziemski,GS,UTAH,35,14,8,4,4,10,4,3,0.421714
3/9/2026,Malevy Leons,GS,UTAH,13,0,2,1,0,2,0,0,0.153846
3/9/2026,Seth Curry,GS,UTAH,12,13,1,3,2,6,3,0,0.61
3/9/2026,Gary Payton II,GS,UTAH,25,13,1,0,1,11,2,0,0.4752
3/9/2026,Nate Williams,GS,UTAH,13,12,4,1,1,8,1,1,0.726154
3/9/2026,LJ Cryer,GS,UTAH,17,11,5,2,3,9,0,1,0.588235
3/9/2026,Pat Spencer,GS,UTAH,13,0,4,2,0,4,0,1,0.384615
3/9/2026,Kyle Filipowski,UTAH,GS,25,19,15,5,1,12,6,4,0.7456
3/9/2026,Cody Williams,UTAH,GS,43,12,3,7,0,12,2,5,0.415814
3/9/2026,Brice Sensabaugh,UTAH,GS,29,21,2,3,2,13,6,4,0.677241
3/9/2026,John Konchar,UTAH,GS,33,2,10,3,0,2,0,0,0.060606
3/9/2026,Keyonte George,UTAH,GS,24,15,0,2,1,15,2,1,0.703333
3/9/2026,Kevin Love,UTAH,GS,15,12,8,1,3,4,3,0,0.354667
3/9/2026,Blake Hinson,UTAH,GS,28,12,2,1,4,9,0,1,0.357143
3/9/2026,Oscar Tshiebwe,UTAH,GS,20,10,8,1,0,6,2,0,0.344
3/9/2026,Elijah Harkless,UTAH,GS,24,16,2,6,1,10,8,2,0.646667
3/9/2026,OG Anunoby,NY,LAC,37,22,6,2,3,15,4,4,0.561081
3/9/2026,Karl-Anthony Towns,NY,LAC,36,35,12,7,3,17,8,3,0.653333
3/9/2026,Josh Hart,NY,LAC,37,12,13,3,1,7,1,3,0.282162
3/9/2026,Mikal Bridges,NY,LAC,26,7,7,4,1,8,0,1,0.346154
3/9/2026,Jalen Brunson,NY,LAC,38,28,4,8,2,23,3,3,0.718947
3/9/2026,Mohamed Diawara,NY,LAC,18,5,4,2,1,3,0,2,0.277778
3/9/2026,Ariel Hukporti,NY,LAC,12,0,3,1,0,1,0,0,0.083333
3/9/2026,Jordan Clarkson,NY,LAC,3,0,0,1,0,0,0,1,0.333333
3/9/2026,Landry Shamet,NY,LAC,23,9,1,0,3,12,0,2,0.608696
3/9/2026,Jose Alvarado,NY,LAC,8,0,1,3,0,4,0,0,0.5
3/9/2026,Tyler Kolek,NY,LAC,2,0,0,1,0,0,0,0,0.0
3/9/2026,Kawhi Leonard,LAC,NY,35,29,7,8,2,19,7,1,0.659429
3/9/2026,Derrick Jones Jr.,LAC,NY,34,16,7,2,4,14,1,1,0.454118
3/9/2026,Brook Lopez,LAC,NY,30,16,4,3,3,8,3,0,0.310667
3/9/2026,Kris Dunn,LAC,NY,29,5,7,3,1,4,0,0,0.137931
3/9/2026,Darius Garland,LAC,NY,30,23,1,7,5,16,6,2,0.688
